  0.0000000E+00     1   1.0000000E+00   1.0000000E-01   1.0000000E+00   3.5999999E+02   1.0761914E-05   2.0000000E+01   2.9999997E+02
  0.0000000E+00     2   3.0000000E+00   2.0000000E-01   2.0000000E+00   2.3660469E-06   3.6000000E+02   0.0000000E+00   3.4000000E+02
  1.0000000E+01     1   9.9999565E-01   9.9971976E-02   1.0000401E+00   5.7633940E-02   3.5999779E+02   2.0003722E+01   2.1912987E+02
  1.0000000E+01     2   2.9997854E+00   1.9994665E-01   2.0000041E+00   3.3307491E+02   3.5998961E+02   3.5999950E+02   2.5915468E+02
  2.0000000E+01     1   9.9999474E-01   9.9976757E-02   1.0000971E+00   1.0386786E-01   5.3841306E-03   2.0007702E+01   1.3823969E+02
  2.0000000E+01     2   2.9995198E+00   1.9989981E-01   2.0000091E+00   3.0613018E+02   3.5999893E+02   3.5999850E+02   1.7827100E+02
  3.0000000E+01     1   9.9999596E-01   9.9984722E-02   1.0001502E+00   1.7261156E-01   3.5999961E+02   2.0010399E+01   5.7352430E+01
  3.0000000E+01     2   2.9993089E+00   1.9988884E-01   2.0000140E+00   2.7917776E+02   9.7595482E-03   3.5999751E+02   9.7357919E+01
  4.0000000E+01     1   9.9999819E-01   9.9979039E-02   1.0001888E+00   2.2665265E-01   3.5999808E+02   2.0014023E+01   3.3647704E+02
  4.0000000E+01     2   2.9991686E+00   1.9989809E-01   2.0000275E+00   2.5222996E+02   2.0671634E-02   3.5999603E+02   1.6467836E+01
  5.0000000E+01     1   9.9999650E-01   9.9987074E-02   1.0002436E+00   2.8812137E-01   3.5999437E+02   2.0017820E+01   2.5558833E+02
  5.0000000E+01     2   2.9991272E+00   1.9992597E-01   2.0000244E+00   2.2528641E+02   2.3678606E-02   3.5999425E+02   2.9557684E+02
  6.0000000E+01     1   9.9999804E-01   9.9979027E-02   1.0002876E+00   3.5547616E-01   3.5998672E+02   2.0021023E+01   1.7470390E+02
  6.0000000E+01     2   2.9991066E+00   1.9992773E-01   2.0000196E+00   1.9834648E+02   2.1823823E-02   3.5999256E+02   2.1469060E+02
  7.0000000E+01     1   9.9999742E-01   9.9975824E-02   1.0003363E+00   4.0639357E-01   3.5998710E+02   2.0025310E+01   9.3821706E+01
  7.0000000E+01     2   2.9991471E+00   1.9992526E-01   2.0000070E+00   1.7140757E+02   2.3676981E-02   3.5999053E+02   1.3381811E+02
  8.0000000E+01     1   9.9999618E-01   9.9977254E-02   1.0003939E+00   4.7470372E-01   3.5998004E+02   2.0028638E+01   1.2933044E+01
  8.0000000E+01     2   2.9992324E+00   1.9991267E-01   1.9999779E+00   1.4446592E+02   2.3245447E-02   3.5998876E+02   5.2926393E+01
  9.0000000E+01     1   9.9999743E-01   9.9963643E-02   1.0004377E+00   5.3222427E-01   3.5997804E+02   2.0032269E+01   2.9205121E+02
  9.0000000E+01     2   2.9993360E+00   1.9988593E-01   1.9999519E+00   1.1752000E+02   3.1028313E-02   3.5998709E+02   3.3203559E+02
  1.0000000E+02     1   9.9999483E-01   9.9965971E-02   1.0004961E+00   5.8588820E-01   3.5997843E+02   2.0036111E+01   2.1117110E+02
  1.0000000E+02     2   2.9995190E+00   1.9988797E-01   1.9999104E+00   9.0571046E+01   4.3646221E-02   3.5998551E+02   2.5114187E+02
  1.1000000E+02     1   9.9999553E-01   9.9958795E-02   1.0005433E+00   6.5260996E-01   3.5997444E+02   2.0038859E+01   1.3028523E+02
  1.1000000E+02     2   2.9997187E+00   1.9990613E-01   1.9998700E+00   6.3619697E+01   5.4967777E-02   3.5998458E+02   1.7023273E+02
  1.2000000E+02     1   9.9999854E-01   9.9959418E-02   1.0005834E+00   6.9944291E-01   3.5997967E+02   2.0042759E+01   4.9408519E+01
